iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,,,,,
BRA,Brazil,2020-08-24,3605783,114744,76.39,212559409,14103.452,0.759,15.0980495,11.65045884,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-25,3622861,115309,76.39,212559409,14103.452,0.759,15.1027746,11.65537076,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-26,3669995,116580,76.39,212559409,14103.452,0.759,15.11570086,11.66633301,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-27,3717156,117665,76.39,212559409,14103.452,0.759,15.12846942,11.67559688,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-28,3761391,118649,76.39,212559409,14103.452,0.759,15.14029939,11.68392483,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-29,3804803,119504,76.39,212559409,14103.452,0.759,15.15177477,11.69110512,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-30,3846153,120462,76.39,212559409,14103.452,0.759,15.16258399,11.69908963,4.335851798,19.17473208,9.554174869
BRA,Brazil,2020-08-31,3862311,120828,72.69,212559409,14103.452,0.759,15.16677627,11.70212333,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-01,3908272,121381,72.69,212559409,14103.452,0.759,15.17860589,11.70668964,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-02,3950931,122596,72.69,212559409,14103.452,0.759,15.18946181,11.71664968,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-03,3997865,123780,72.69,212559409,14103.452,0.759,15.20127103,11.72626108,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-04,4041638,124614,72.69,212559409,14103.452,0.759,15.21216061,11.73297624,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-05,4092832,125521,72.69,212559409,14103.452,0.759,15.22474771,11.74022835,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-06,4123000,126203,72.69,212559409,14103.452,0.759,15.23209161,11.745647,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-07,4137521,126650,72.69,212559409,14103.452,0.759,15.23560737,11.74918266,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-08,4147794,126960,72.69,212559409,14103.452,0.759,15.23808718,11.75162736,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-09,4162073,127464,72.69,212559409,14103.452,0.759,15.24152383,11.75558925,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-10,4197889,128539,72.69,212559409,14103.452,0.759,15.25009234,11.76398764,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-11,4238446,129522,72.69,212559409,14103.452,0.759,15.25970725,11.77160603,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-12,4282164,130396,72.69,212559409,14103.452,0.759,15.26996905,11.77833125,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-13,4315687,131210,72.69,212559409,14103.452,0.759,15.27776708,11.78455437,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-14,4330455,131625,72.69,212559409,14103.452,0.759,15.28118318,11.78771225,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-15,4345610,132006,72.69,212559409,14103.452,0.759,15.2846767,11.79060266,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-16,4382263,133119,72.69,212559409,14103.452,0.759,15.29307582,11.79899874,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-17,4419083,134106,72.69,212559409,14103.452,0.759,15.30144277,11.80638581,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-18,4455386,134935,72.69,212559409,14103.452,0.759,15.30962426,11.81254846,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-19,4495183,135793,72.69,212559409,14103.452,0.759,15.31851694,11.81888695,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-20,4528240,136532,72.69,212559409,14103.452,0.759,15.3258439,11.8243143,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-21,4544629,136895,72.69,212559409,14103.452,0.759,15.32945665,11.82696949,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-22,4558068,137272,72.69,212559409,14103.452,0.759,15.33240941,11.82971964,4.286203823,19.17473208,9.554174869
BRA,Brazil,2020-09-23,4591604,138108,,212559409,14103.452,0.759,15.33973998,11.83579127,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-24,4624885,138977,,212559409,14103.452,0.759,15.34696206,11.84206373,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-25,4657702,139808,,212559409,14103.452,0.759,15.35403275,11.84802533,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-26,4689613,140537,,212559409,14103.452,0.759,15.36086062,11.85322608,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-27,4717991,141406,,212559409,14103.452,0.759,15.36689363,11.85939046,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-28,4732309,141741,,212559409,14103.452,0.759,15.3699238,11.86175673,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-29,4745464,142058,,212559409,14103.452,0.759,15.37269977,11.8639907,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-09-30,4777522,142921,,212559409,14103.452,0.759,15.37943256,11.87004731,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-01,4810935,143952,,212559409,14103.452,0.759,15.38640201,11.87723519,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-02,4847092,144680,,212559409,14103.452,0.759,15.3938895,11.88227969,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-03,4880523,145388,,212559409,14103.452,0.759,15.40076294,11.88716131,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-04,4906833,145987,,212559409,14103.452,0.759,15.40613928,11.89127286,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-05,4915289,146352,,212559409,14103.452,0.759,15.40786111,11.89376996,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-06,4927235,146675,,212559409,14103.452,0.759,15.41028854,11.89597453,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-07,4969141,147494,,212559409,14103.452,0.759,15.41875755,11.90154278,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-08,5000694,148228,,212559409,14103.452,0.759,15.42508726,11.90650691,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-09,5028444,148957,,212559409,14103.452,0.759,15.43062115,11.91141295,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-10,5055888,149639,,212559409,14103.452,0.759,15.43606406,11.91598101,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-11,5082637,150198,,212559409,14103.452,0.759,15.44134078,11.9197097,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-12,5094982,150488,,212559409,14103.452,0.759,15.44376669,11.92163863,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-13,5103408,150689,,212559409,14103.452,0.759,15.44541911,11.92297339,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-14,5113628,150998,,212559409,14103.452,0.759,15.44741969,11.92502187,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-15,5140863,151747,,212559409,14103.452,0.759,15.45273152,11.92996994,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-16,5169386,152460,,212559409,14103.452,0.759,15.45826448,11.93465755,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-17,5200300,153214,,212559409,14103.452,0.759,15.46422687,11.93959092,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-18,5224362,153675,,212559409,14103.452,0.759,15.46884324,11.94259526,#NUM!,19.17473208,9.554174869
BRA,Brazil,2020-10-19,5235344,153905,,212559409,14103.452,0.759,15.47094311,11.94409081,#NUM!,19.17473208,9.554174869
VGB,British Virgin Islands,2020-03-27,2,,72.22,30237,,,0.693147181,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-03-28,2,,72.22,30237,,,0.693147181,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-03-29,2,,72.22,30237,,,0.693147181,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-03-30,2,,72.22,30237,,,0.693147181,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-03-31,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-01,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-02,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-03,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-04,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-05,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-06,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-07,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-08,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-09,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-10,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-11,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-12,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-13,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-14,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-15,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-16,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-17,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-18,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-19,3,,72.22,30237,,,1.098612289,#NUM!,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-20,4,1,72.22,30237,,,1.386294361,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-21,5,1,72.22,30237,,,1.609437912,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-22,5,1,72.22,30237,,,1.609437912,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-23,5,1,72.22,30237,,,1.609437912,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-24,5,1,72.22,30237,,,1.609437912,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-25,6,1,72.22,30237,,,1.791759469,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-26,6,1,72.22,30237,,,1.791759469,0,4.279717016,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-27,6,1,65.74,30237,,,1.791759469,0,4.185707568,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-28,6,1,65.74,30237,,,1.791759469,0,4.185707568,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-29,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-04-30,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-01,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-02,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-03,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-04,6,1,62.04,30237,,,1.791759469,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-05,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-06,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-07,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-08,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-09,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-10,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-11,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-12,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-13,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-14,7,1,62.04,30237,,,1.945910149,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-15,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-16,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-17,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-18,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-19,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-20,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-21,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-22,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-23,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-24,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-25,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-26,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-27,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-28,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-29,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-30,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-05-31,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-01,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-02,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-03,8,1,62.04,30237,,,2.079441542,0,4.127779338,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-04,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-05,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-06,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-07,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-08,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-09,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-10,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-11,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-12,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-13,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-14,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-15,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-16,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-17,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-18,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-19,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-20,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-21,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-22,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-23,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-24,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-25,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-26,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-27,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-28,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-29,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-06-30,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-01,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-02,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-03,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-04,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-05,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-06,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-07,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-08,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-09,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-10,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-11,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-12,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-13,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-14,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-15,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-16,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-17,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-18,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-19,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-20,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-21,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-22,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-23,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-24,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-25,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-26,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-27,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-28,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-29,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-30,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-07-31,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-01,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-02,8,1,58.33,30237,,,2.079441542,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-03,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-04,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-05,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-06,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-07,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-08,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-09,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-10,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-11,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-12,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-13,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-14,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-15,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-16,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-17,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-18,9,1,58.33,30237,,,2.197224577,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-19,11,1,58.33,30237,,,2.397895273,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-20,11,1,58.33,30237,,,2.397895273,0,4.066116541,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-21,12,1,73.15,30237,,,2.48490665,0,4.292512127,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-22,21,1,73.15,30237,,,3.044522438,0,4.292512127,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-23,21,1,73.15,30237,,,3.044522438,0,4.292512127,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-24,21,1,73.15,30237,,,3.044522438,0,4.292512127,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-25,26,1,73.15,30237,,,3.258096538,0,4.292512127,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-26,26,1,79.63,30237,,,3.258096538,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-27,26,1,79.63,30237,,,3.258096538,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-28,26,1,79.63,30237,,,3.258096538,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-29,35,1,79.63,30237,,,3.555348061,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-30,35,1,79.63,30237,,,3.555348061,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-08-31,37,1,79.63,30237,,,3.610917913,0,4.377390906,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-01,47,1,68.52,30237,,,3.850147602,0,4.227125673,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-02,47,1,,30237,,,3.850147602,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-03,47,1,,30237,,,3.850147602,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-04,47,1,,30237,,,3.850147602,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-05,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-06,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-07,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-08,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-09,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-10,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
VGB,British Virgin Islands,2020-09-11,63,1,,30237,,,4.143134726,0,#NUM!,10.31682162,#NUM!
